chromosome	position	strand	refGenome	reads	subject	externalSampleID	internalSampleID	cellType	timePoint	estAbund	relAbund	nearestFeature	inFeature	nearestFeatureStrand	inFeatureExon	nearestFeatureDist	nearestOncoFeature	nearestOncoFeatureDist
chr16	66983479	-	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CES4A	FALSE	+	FALSE	-5108	CBFB	-45666
chr16	68076821	-	hg38	31	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	DUS2	TRUE	+	FALSE	-0	NFATC3	-8543
chr16	68082924	-	hg38	14	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NFATC3	FALSE	+	FALSE	-2440	NFATC3	-2440
chr16	68478589	-	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SMPD3	FALSE	-	FALSE	-30082	NFATC3	249329
chr16	72012871	-	hg38	38	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	DHODH	TRUE	+	FALSE	0	HPR	-50353
chr16	85310056	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MIR5093	FALSE	-	FALSE	-3730	ZDHHC7	-298520
chr16	85310068	-	hg38	369	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MIR5093	FALSE	-	FALSE	-3742	ZDHHC7	-298532
chr16	85945489	-	hg38	460	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	IRF8	FALSE	+	FALSE	22882	GSE1	269282
chr16	87856830	-	hg38	273	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SLC7A5	TRUE	-	FALSE	0	FBXO31	-464722
chr16	87893996	-	hg38	3	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CA5A	TRUE	-	FALSE	-0	FBXO31	-501888
chr16	11072260	+	hg38	18	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CLEC16A	TRUE	+	FALSE	-0	CIITA	147276
chr16	11184385	+	hg38	73	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CLEC16A	FALSE	+	FALSE	2195	SOCS1	70030
chr16	17366259	+	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	XYLT1	TRUE	-	FALSE	0	ABCC1	1223184
chr16	20911082	+	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LYRM1	TRUE	+	FALSE	0	UQCRC2	-1041980
chr16	27239106	+	hg38	102	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NSMCE1	TRUE	-	FALSE	-0	KDM8	17337
chr16	30383041	+	hg38	59	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ZNF48	TRUE	+	FALSE	0	CORO1A	193964
chr16	30383213	+	hg38	17	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ZNF48	TRUE	+	FALSE	0	CORO1A	194136
chr16	3060001	+	hg38	3	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MMP25	TRUE	+	TRUE	-0	TRAP1	598034
chr16	3150134	+	hg38	85	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CASP16P	FALSE	+	FALSE	187	TRAP1	507901
chr16	50684608	+	hg38	36	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SNX20	FALSE	-	FALSE	-3254	CYLD	-57440
chr16	56611417	+	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MT2A	FALSE	+	FALSE	1919	AMFR	-185878
chr16	56642752	+	hg38	32	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MT1DP	FALSE	+	FALSE	-933	AMFR	-217213
chr16	57039664	+	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NLRC5	TRUE	+	FALSE	-0	HERPUD1	95782
chr16	66984352	+	hg38	67	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CES4A	FALSE	+	FALSE	-4235	CBFB	-44793
chr16	68286545	+	hg38	1364	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SLC7A6	TRUE	+	FALSE	-0	NFATC3	57285
chr16	68286891	+	hg38	21	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SLC7A6	TRUE	+	FALSE	-0	NFATC3	57631
chr16	70495086	+	hg38	6	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	COG4	TRUE	-	FALSE	-0	VAC14	192351
chr16	75654639	+	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	TERF2IP	TRUE	+	FALSE	-0	ADAMTS18	1627487
chr16	78963336	+	hg38	946	pin26	xxx	GTSP3466	PBMC	D0	2	0.13029315960912052	WWOX	TRUE	+	FALSE	-0	WWOX	-0
chr16	80579378	+	hg38	255	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LINC01227	FALSE	-	FALSE	-6569	MAF	-978652
chr16	84360924	+	hg38	13	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ATP2C2	FALSE	+	FALSE	-7597	WFDC1	31072
chr16	84598537	+	hg38	1651	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	COTL1	TRUE	-	FALSE	0	COTL1	0
chr16	86664031	+	hg38	42	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LINC02189	FALSE	-	FALSE	56651	FOXL1	82332
chr16	89362351	+	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ANKRD11	TRUE	-	FALSE	-0	FANCA	375196
chr16	9078847	+	hg38	110	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	C16orf72	FALSE	+	FALSE	-12831	USP7	-115362
chr17	14116827	-	hg38	1123	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	COX10	TRUE	+	FALSE	0	ELAC2	-1098762
chr17	14193294	-	hg38	8	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	COX10	TRUE	+	FALSE	-0	ELAC2	-1175229
chr17	1606580	-	hg38	330	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SLC43A2	TRUE	-	FALSE	0	INPP5K	-89691
chr17	17960439	-	hg38	7	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	TOM1L2	TRUE	-	FALSE	0	FLII	284374
chr17	18902504	-	hg38	19	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PRPSAP2	TRUE	+	FALSE	-0	MAPK7	-475215
chr17	19647681	-	hg38	9	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ALDH3A2	FALSE	+	FALSE	-1068	MAPK7	264136
chr17	2591033	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PAFAH1B1	FALSE	+	FALSE	-2594	SMG6	-287257
chr17	27470670	-	hg38	40	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	KSR1	FALSE	+	FALSE	-1338	KSR1	-1338
chr17	27926262	-	hg38	3	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LINC01992	FALSE	-	FALSE	2660	KSR1	302569
chr17	31320564	-	hg38	125	pin26	xxx	GTSP3466	PBMC	D0	2	0.13029315960912052	NF1,EVI2A	TRUE	+,-	FALSE	0	NF1	-0
chr17	32504448	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MYO1D	TRUE	-	FALSE	-0	CDK5R1	13194
chr17	35064850	-	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	RFFL,RAD51L3-RFFL	TRUE	-,-	FALSE	-0	RAD51D	34940
chr17	35541331	-	hg38	9598	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SLFN14	FALSE	-	FALSE	6792	TAF15	-268122
chr17	3750913	-	hg38	339	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ITGAE	TRUE	-	FALSE	-0	TRPV1	-141501
chr17	38840724	-	hg38	11	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	C17orf98	TRUE	-	FALSE	0	LASP1	-29133
chr17	39852865	-	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	IKZF3	TRUE	-	FALSE	0	IKZF3	0
chr17	415322	-	hg38	6303	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	C17orf97	FALSE	+	FALSE	655	FAM57A	-317222
chr17	44775517	-	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ADAM11	TRUE	+	FALSE	-0	NMT1	-285780
chr17	45050953	-	hg38	71	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	DCAKD	TRUE	-	FALSE	0	NMT1	-10344
chr17	50152728	-	hg38	7	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PPP1R9B	FALSE	-	FALSE	-2210	COL1A1	31366
chr17	5437878	-	hg38	67	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	C1QBP	TRUE	-	FALSE	0	RABEP1	51537
chr17	57462630	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MSI2	TRUE	+	FALSE	0	MSI2	0
chr17	57603628	-	hg38	148	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MSI2,LOC101927539	TRUE	+,-	FALSE	0	MSI2	-0
chr17	58414487	-	hg38	3828	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	RNF43	TRUE	-	FALSE	0	RNF43	0
chr17	59831821	-	hg38	43	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	VMP1	TRUE	+	FALSE	-0	MIR21	-9443
chr17	66719220	-	hg38	958	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PRKCA	TRUE	+	FALSE	-0	AXIN2	-1157597
chr17	67383217	-	hg38	25521	pin26	xxx	GTSP3466	PBMC	D0	2	0.13029315960912052	PITPNC1	TRUE	+	FALSE	0	PRKAR1A	-1030404
chr17	67394209	-	hg38	43	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PITPNC1	TRUE	+	FALSE	0	PRKAR1A	-1019412
chr17	67479649	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PITPNC1	TRUE	+	FALSE	0	PRKAR1A	-933972
chr17	68347972	-	hg38	139	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ARSG	TRUE	+	FALSE	0	PRKAR1A	-65649
chr17	68384338	-	hg38	81	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ARSG	TRUE	+	FALSE	-0	PRKAR1A	-29283
chr17	73143916	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SSTR2	FALSE	+	FALSE	-21103	SSTR2	-21103
chr17	78355914	-	hg38	63	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SOCS3	FALSE	-	FALSE	861	TK1	-168709
chr17	78754156	-	hg38	54	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CYTH1	TRUE	-	FALSE	0	TIMP2	98819
chr17	79796680	-	hg38	28	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CBX8	TRUE	-	FALSE	0	CBX4	36474
chr17	79997236	-	hg38	8	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	TBC1D16	TRUE	-	FALSE	0	CBX4	-157821
chr17	80677751	-	hg38	5	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	RPTOR	TRUE	+	FALSE	0	RNF213	278964
chr17	8247735	-	hg38	796	pin26	xxx	GTSP3466	PBMC	D0	2	0.13029315960912052	CTC1	TRUE	-	FALSE	0	PER1	-95299
chr17	82886444	-	hg38	126	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	TBCD	TRUE	+	FALSE	-0	SLC16A3	646944
chr17	14115375	+	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	COX10	TRUE	+	FALSE	0	ELAC2	-1097310
chr17	14118497	+	hg38	430	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	COX10	TRUE	+	FALSE	0	ELAC2	-1100432
chr17	16288479	+	hg38	2802	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PIGL	TRUE	+	FALSE	-0	NCOR1	-72918
chr17	18920491	+	hg38	265	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PRPSAP2	TRUE	+	FALSE	-0	MAPK7	-457228
chr17	20263414	+	hg38	3538	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SPECC1	TRUE	+	FALSE	-0	SPECC1	-0
chr17	2051980	+	hg38	318	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MIR212	FALSE	-	FALSE	-1599	HIC1	-3117
chr17	27474419	+	hg38	469	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	KSR1	TRUE	+	FALSE	0	KSR1	0
chr17	28727727	+	hg38	28	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	TLCD1	FALSE	-	FALSE	-795	TRAF4	-16276
chr17	28735616	+	hg38	1109	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NEK8	TRUE	+	FALSE	0	TRAF4	-8387
chr17	31321029	+	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NF1,EVI2A	TRUE	+,-	FALSE	0	NF1	-0
chr17	31509814	+	hg38	318	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	RAB11FIP4	TRUE	+	FALSE	-0	NF1	132136
chr17	35922893	+	hg38	419	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	RDM1	TRUE	-	FALSE	-0	TAF15	75650
chr17	36091849	+	hg38	240	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CCL3	FALSE	-	FALSE	-1688	TAF15	244606
chr17	3712642	+	hg38	4	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ITGAE	FALSE	-	FALSE	1981	TRPV1	-103230
chr17	3845809	+	hg38	22	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NCBP3	TRUE	-	FALSE	0	TRPV1	-236397
chr17	416266	+	hg38	6	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	C17orf97	FALSE	+	FALSE	1599	FAM57A	-316278
chr17	48482972	+	hg38	23	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LOC101927166	FALSE	+	FALSE	16931	HOXB8	129372
chr17	49212046	+	hg38	77	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ABI3	TRUE	+	FALSE	0	IGF2BP1	155900
chr17	4945736	+	hg38	3	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PFN1	TRUE	-	TRUE	-0	PFN1	-0
chr17	57284453	+	hg38	185	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MSI2	TRUE	+	FALSE	0	MSI2	0
chr17	57407789	+	hg38	371	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MSI2	TRUE	+	FALSE	0	MSI2	0
chr17	57441485	+	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MSI2	TRUE	+	FALSE	0	MSI2	0
chr17	57462057	+	hg38	61	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MSI2	TRUE	+	FALSE	0	MSI2	0
chr17	57827741	+	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MRPS23	FALSE	-	FALSE	11183	CUEDC1	33500
chr17	59827047	+	hg38	398	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	VMP1	TRUE	+	FALSE	-0	MIR21	-14217
chr17	64532795	+	hg38	223	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CEP95	TRUE	+	FALSE	-0	DDX5	-25756
chr17	68345895	+	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ARSG	TRUE	+	FALSE	0	PRKAR1A	-67726
chr17	68347969	+	hg38	682	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ARSG	TRUE	+	FALSE	0	PRKAR1A	-65652
chr17	68460457	+	hg38	383	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PRKAR1A	TRUE	+	FALSE	0	PRKAR1A	0
chr17	6926985	+	hg38	198	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ALOX12P2	FALSE	+	FALSE	26635	ALOX12	-69078
chr17	69415169	+	hg38	222	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MAP2K6	TRUE	+	FALSE	0	PRKAR1A	863852
chr17	7454383	+	hg38	100	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CHRNB1	TRUE	+	TRUE	-0	FGF11	9450
chr17	77459307	+	hg38	8	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SEPT9	TRUE	+	FALSE	-0	SEPT9	-0
chr17	77462541	+	hg38	50	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SEPT9	TRUE	+	FALSE	-0	SEPT9	-0
chr17	78131148	+	hg38	278	pin26	xxx	GTSP3466	PBMC	D0	2	0.13029315960912052	TMC6,TMC8	TRUE	-,+	FALSE	0	TK1	42929
chr17	7989586	+	hg38	776	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	GUCY2D	FALSE	+	FALSE	-13082	CHD3	76828
chr17	79998178	+	hg38	898	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	TBC1D16	TRUE	-	FALSE	0	CBX4	-158763
chr17	80766189	+	hg38	123	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	RPTOR	TRUE	+	FALSE	-0	RNF213	367402
chr17	8124363	+	hg38	411	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	HES7	FALSE	-	FALSE	-270	PER1	16105
chr17	82302566	+	hg38	686	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LINC01970	FALSE	-	FALSE	-9751	SLC16A3	63066
chr17	8287780	+	hg38	15	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SLC25A35	TRUE	-	TRUE	-0	RPL26	89734
chr18	13279776	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LDLRAD4	TRUE	+	FALSE	0	MC2R	602266
chr18	13613467	-	hg38	83	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LDLRAD4	TRUE	+	FALSE	-0	MC2R	268575
chr18	2713675	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	SMCHD1	TRUE	+	FALSE	0	DLGAP1	782355
chr18	2846481	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	EMILIN2	FALSE	+	FALSE	-547	DLGAP1	649549
chr18	3626038	-	hg38	196	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	DLGAP1	TRUE	-	FALSE	-0	DLGAP1	-0
chr18	46099430	-	hg38	528	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ATP5F1A	TRUE	-	FALSE	0	EPG5	-132090
chr18	46250315	-	hg38	914	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	C18orf25	TRUE	+	FALSE	-0	EPG5	-282975
chr18	54209538	-	hg38	7	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MBD2	TRUE	-	FALSE	0	MBD2	0
chr18	55251590	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	TCF4	TRUE	-	FALSE	-0	MBD2	-1026801
chr18	58697499	-	hg38	327	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MALT1	TRUE	+	FALSE	0	MALT1	0
chr18	62868954	-	hg38	604	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PHLPP1	TRUE	+	FALSE	-0	PHLPP1	-0
chr18	74484653	-	hg38	17	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CNDP2	FALSE	+	FALSE	-11610	NFATC1	-4911117
chr18	77056265	-	hg38	659	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MBP	TRUE	-	FALSE	0	NFATC1	-2339505
chr18	77124937	-	hg38	192	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MBP	TRUE	-	FALSE	0	NFATC1	-2270833
chr18	79518035	-	hg38	279	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NFATC1	TRUE	+	FALSE	-0	NFATC1	-0
chr18	79521246	-	hg38	5	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NFATC1	TRUE	+	FALSE	-0	NFATC1	-0
chr18	79521280	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NFATC1	TRUE	+	FALSE	-0	NFATC1	-0
chr18	79523574	-	hg38	16	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NFATC1	TRUE	+	FALSE	-0	NFATC1	-0
chr18	9082384	-	hg38	328	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NDUFV2	FALSE	+	FALSE	-20244	MPPE1	2801085
chr18	9089740	-	hg38	353	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	NDUFV2	FALSE	+	FALSE	-12888	MPPE1	2793729
chr18	9239664	-	hg38	11	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ANKRD12	TRUE	+	FALSE	-0	MPPE1	2643805
chr18	9919490	-	hg38	676	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	VAPA	TRUE	+	FALSE	0	MPPE1	1963979
chr18	13563552	+	hg38	111	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LDLRAD4	TRUE	+	FALSE	-0	MC2R	318490
chr18	13617065	+	hg38	784	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LDLRAD4	TRUE	+	FALSE	-0	MC2R	264977
chr18	27378145	+	hg38	4	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LOC105372038	FALSE	-	FALSE	-35488	SS18	-1286927
chr18	3058514	+	hg38	1056	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MYOM1	FALSE	-	FALSE	8291	DLGAP1	437516
chr18	3248282	+	hg38	60	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MYL12A	TRUE	+	FALSE	0	DLGAP1	247748
chr18	35616646	+	hg38	1227	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MIR3975	FALSE	+	FALSE	24839	SLC39A6	491883
chr18	3602164	+	hg38	48	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	DLGAP1	TRUE	-	FALSE	-0	DLGAP1	-0
chr18	40396741	+	hg38	162	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LINC01477	FALSE	+	FALSE	297507	SLC39A6	-4267346
chr18	46013100	+	hg38	4	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PSTPIP2	TRUE	-	FALSE	-0	EPG5	-45760
chr18	46099016	+	hg38	53	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ATP5F1A	TRUE	-	FALSE	0	EPG5	-131676
chr18	48797391	+	hg38	386	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	CTIF	TRUE	+	FALSE	-0	CTIF	-0
chr18	51152604	+	hg38	68	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MEX3C	FALSE	-	FALSE	21944	SMAD4	67561
chr18	51171853	+	hg38	42	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MEX3C	FALSE	-	FALSE	2695	SMAD4	86810
chr18	519460	+	hg38	751	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	LINC01925	FALSE	-	FALSE	-4165	YES1	202130
chr18	52697006	+	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	DCC	TRUE	+	FALSE	0	DCC	0
chr18	54261626	+	hg38	3	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	POLI	FALSE	+	FALSE	-7851	MBD2	-36837
chr18	58958276	+	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ZNF532	TRUE	+	FALSE	-0	MALT1	208136
chr18	59921555	+	hg38	9	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PMAIP1	FALSE	+	FALSE	17248	GRP	690780
chr18	62365108	+	hg38	3	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	TNFRSF11A	TRUE	+	FALSE	-0	TNFRSF11A	-0
chr18	63157086	+	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	BCL2	TRUE	-	FALSE	-0	BCL2	-0
chr18	63158936	+	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	BCL2	TRUE	-	FALSE	-0	BCL2	-0
chr18	75247562	+	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	TSHZ1	TRUE	+	FALSE	0	NFATC1	-4148208
chr18	77054218	+	hg38	441	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MBP	TRUE	-	FALSE	-0	NFATC1	-2341552
chr18	9895239	+	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	TXNDC2	FALSE	+	FALSE	7079	MPPE1	1988230
chr19	10427833	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	PDE4A	TRUE	+	FALSE	0	PDE4A	0
chr19	11324491	-	hg38	917	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	TSPAN16,RAB3D	TRUE	+,-	TRUE	0	EPOR	52712
chr19	13155214	-	hg38	249	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	IER2	FALSE	+	FALSE	305	IER2	305
chr19	13167257	-	hg38	3	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	IER2	FALSE	+	FALSE	12348	IER2	12348
chr19	16119622	-	hg38	259	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	RAB8A	TRUE	+	FALSE	0	RAB8A	0
chr19	18022640	-	hg38	3	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ARRDC2	FALSE	+	FALSE	8537	SLC5A5	127465
chr19	21716868	-	hg38	4	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ZNF100	FALSE	-	FALSE	7171	BORCS8-MEF2B	-2524276
chr19	3786243	-	hg38	18	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	MATK	TRUE	-	TRUE	-0	MATK	-0
chr19	43778683	-	hg38	1467	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	KCNN4	TRUE	-	FALSE	0	PLAUR	-108336
chr19	44164495	-	hg38	2	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ZNF226	FALSE	+	FALSE	-565	PLAUR	-494148
chr19	46968354	-	hg38	1	pin26	xxx	GTSP3466	PBMC	D0	1	0.06514657980456026	ARHGAP35	TRUE	+	FALSE	-0	BBC3	252466
