posid,PBMC/D1,PBMC/W2,PBMC/W8,PBMC/Y15,PBMC/Y4,PBMC/Y8,TCELL/D-1,TCELL/Y8,patient
chr9+136243961,0,0,0,0,0,0,1,0,pin25
chr9+137388165,0,0,0,0,1,0,0,0,pin25
chr9+138028249,0,0,1,0,0,0,0,0,pin25
chr9+138045778,0,0,0,0,0,0,1,0,pin25
chr9+20211331,0,1,0,0,0,0,0,0,pin25
chr9+32551275,0,1,0,0,0,0,0,0,pin25
chr9+33158129,0,0,0,0,0,1,0,0,pin25
chr9+33297985,0,0,0,1,0,0,0,0,pin25
chr9+33305165,0,1,0,0,0,0,0,0,pin25
chr9+3339630,0,1,0,0,0,0,0,0,pin25
chr9+35617444,0,1,0,0,0,0,0,0,pin25
chr9+35620409,1,0,0,0,0,0,0,0,pin25
chr9+40616116,0,0,0,0,0,1,0,0,pin25
chr9+5847232,0,0,0,0,0,0,1,0,pin25
chr9+61856052,0,1,0,0,0,0,0,0,pin25
chr9+65224827,0,0,0,0,0,1,0,0,pin25
chr9+65667047,0,0,1,0,0,0,0,0,pin25
chr9+68895883,0,1,0,0,0,0,0,0,pin25
chr9+68973444,0,0,0,0,0,1,0,0,pin25
chr9+69828901,0,0,1,0,0,0,0,0,pin25
chr9+72473485,0,0,0,0,0,0,0,1,pin25
chr9+74038007,0,0,0,0,0,0,1,0,pin25
chr9+7535882,0,0,0,0,0,0,1,0,pin25
chr9+76439372,0,1,0,0,0,0,0,0,pin25
chr9+76452433,0,1,0,0,0,0,0,0,pin25
chr9+79687068,0,0,1,0,0,0,0,0,pin25
chr9+7976125,0,0,0,0,0,0,1,0,pin25
chr9+7983680,0,0,0,0,0,0,0,1,pin25
chr9+91132063,0,2,0,0,0,0,0,0,pin25
chr9+91132396,0,1,0,0,0,0,0,0,pin25
chr9+91148677,0,0,0,0,0,0,1,0,pin25
chr9+91177099,0,0,0,0,0,0,1,0,pin25
chr9+96016080,0,0,0,0,0,0,1,0,pin25
chr9+96629250,0,1,0,0,0,0,0,0,pin25
chr9+98102451,0,0,0,0,0,0,1,0,pin25
chr9+98148752,0,0,1,0,0,0,0,0,pin25
chr9+99516136,0,0,0,0,0,0,1,0,pin25
chr9+99825979,0,0,0,0,0,0,1,0,pin25
chrX-101418900,0,0,1,0,0,0,0,0,pin25
chrX-109975866,1,0,0,0,0,0,0,0,pin25
chrX-110231021,0,0,1,0,0,0,0,0,pin25
chrX-124217324,0,0,0,0,0,0,1,0,pin25
chrX-12998355,0,0,0,0,0,0,1,0,pin25
chrX-13088204,0,0,1,0,0,0,0,0,pin25
chrX-13089282,0,0,0,0,0,0,1,0,pin25
chrX-134160391,0,0,0,0,0,0,1,0,pin25
chrX-136636533,0,0,0,0,0,0,1,0,pin25
chrX-136732779,0,1,0,0,0,0,0,0,pin25
chrX-139736605,0,0,0,0,0,0,1,0,pin25
chrX-148283742,0,1,0,0,0,0,0,0,pin25
chrX-150478608,0,0,0,0,0,0,1,0,pin25
chrX-154429407,0,0,0,0,0,0,1,0,pin25
chrX-18935753,0,0,1,0,0,0,0,0,pin25
chrX-19213090,0,0,1,0,0,0,0,0,pin25
chrX-23663659,0,0,0,0,0,0,1,0,pin25
chrX-23773215,0,0,0,0,0,0,1,0,pin25
chrX-38053832,0,0,0,0,0,0,1,0,pin25
chrX-3815445,0,0,0,0,0,0,1,0,pin25
chrX-39313132,0,0,0,0,0,0,1,0,pin25
chrX-41332491,0,0,0,0,0,0,1,0,pin25
chrX-42950974,0,1,0,0,0,0,0,0,pin25
chrX-43643073,0,0,0,0,0,0,1,0,pin25
chrX-48545231,0,0,0,1,0,0,0,0,pin25
chrX-48938484,0,1,0,0,0,0,0,0,pin25
chrX-48941061,0,0,0,0,0,0,1,0,pin25
chrX-53732008,0,0,0,0,0,0,1,0,pin25
chrX-57226694,0,0,0,0,0,0,1,0,pin25
chrX-57287269,0,0,0,0,0,0,1,0,pin25
chrX-65596143,0,0,1,0,0,0,0,0,pin25
chrX-69538999,0,0,0,0,0,0,1,0,pin25
chrX-70231116,0,0,0,0,0,0,1,0,pin25
chrX-73945495,0,0,0,0,0,0,1,0,pin25
chrX-75159405,0,0,0,0,0,0,1,0,pin25
chrX-77860573,0,0,1,0,0,0,0,0,pin25
chrX-79147260,0,0,0,0,0,0,1,0,pin25
chrX-79154456,0,0,0,0,0,0,1,0,pin25
chrX-87572357,0,0,0,1,0,0,0,0,pin25
chrX-9159148,0,0,0,0,0,0,1,0,pin25
chrX+100571803,0,0,0,1,0,0,0,0,pin25
chrX+106627092,0,0,0,0,0,0,1,0,pin25
chrX+123826262,0,0,1,0,0,0,0,0,pin25
chrX+124342747,0,0,0,0,0,0,1,0,pin25
chrX+13025217,0,0,0,1,0,0,0,0,pin25
chrX+13078140,0,0,0,0,0,0,1,0,pin25
chrX+13089472,0,0,0,0,0,0,1,0,pin25
chrX+13102346,0,0,0,0,0,0,1,0,pin25
chrX+134162041,0,0,1,0,0,0,0,0,pin25
chrX+134184591,0,0,1,0,0,0,0,0,pin25
chrX+135004507,0,0,1,0,0,0,0,0,pin25
chrX+135053972,0,0,1,0,0,0,0,0,pin25
chrX+136651996,0,0,0,0,0,0,1,0,pin25
chrX+136810481,0,0,1,0,0,0,0,0,pin25
chrX+153924960,0,0,1,0,0,0,0,0,pin25
chrX+16588763,0,1,0,0,0,0,0,0,pin25
chrX+20413456,0,1,0,0,0,0,0,0,pin25
chrX+21929217,0,0,1,0,0,0,0,0,pin25
chrX+22060091,0,0,0,1,0,0,0,0,pin25
chrX+23733677,0,0,0,0,0,0,1,0,pin25
chrX+23906159,0,0,0,0,0,0,1,0,pin25
chrX+30714119,0,0,1,0,0,0,0,0,pin25
chrX+31111286,0,0,0,0,0,0,1,0,pin25
chrX+3727054,0,0,1,0,0,0,0,0,pin25
chrX+37318132,0,1,0,0,0,0,0,0,pin25
chrX+40422044,0,0,0,0,0,0,1,0,pin25
chrX+41666773,0,0,0,0,0,0,1,0,pin25
chrX+42938865,0,0,0,0,0,0,1,0,pin25
chrX+42943463,0,0,1,0,0,0,0,0,pin25
chrX+42944183,0,0,1,0,0,0,0,0,pin25
chrX+44909844,0,0,0,0,0,0,1,0,pin25
chrX+45904105,0,0,0,0,0,1,0,0,pin25
chrX+46636149,0,0,0,0,0,0,1,0,pin25
chrX+47034840,0,0,1,0,0,0,0,0,pin25
chrX+48475693,0,0,2,0,0,0,0,0,pin25
chrX+53438126,0,0,0,0,1,0,0,0,pin25
chrX+57910822,0,0,0,0,0,0,1,0,pin25
chrX+66046927,0,0,0,0,0,0,1,0,pin25
chrX+68185999,0,0,0,0,1,0,0,0,pin25
chrX+68505877,0,0,0,0,1,0,0,0,pin25
chrX+71112717,0,0,0,0,0,0,1,0,pin25
chrX+78106250,0,1,0,0,0,0,0,0,pin25
chrX+78506911,0,0,0,0,0,0,1,0,pin25
chrX+79162094,0,0,0,0,0,1,0,0,pin25
chrX+86047945,0,0,0,1,0,0,0,0,pin25
chrX+93352293,0,0,0,0,0,1,0,0,pin25
chrX+9353133,0,0,1,0,0,0,0,0,pin25
chrX+9935855,0,0,0,0,0,0,1,0,pin25
