posid,PBMC/D0,PBMC/D1,PBMC/W2,PBMC/W8,PBMC/Y15,PBMC/Y4,PBMC/Y8,TCELL/D-1,TCELL/M2,patient
chr3-114216100,0,0,1,0,0,0,0,0,0,pin26
chr3-114222294,1,0,0,0,0,0,0,0,0,pin26
chr3-114222678,1,0,0,0,0,0,0,0,0,pin26
chr3-114329479,0,0,1,0,0,0,0,0,0,pin26
chr3-119699663,0,0,1,0,0,0,0,0,0,pin26
chr3-120091742,0,0,0,1,0,0,0,0,0,pin26
chr3-129240043,0,0,0,0,0,0,0,1,0,pin26
chr3-129248776,0,0,1,0,0,0,0,0,0,pin26
chr3-132551756,0,0,0,0,0,0,0,1,0,pin26
chr3-132559752,0,0,1,0,0,0,0,0,0,pin26
chr3-133492465,0,0,0,0,0,0,0,1,0,pin26
chr3-137992379,0,0,0,0,0,0,0,2,0,pin26
chr3-141015493,0,1,0,0,0,0,0,0,0,pin26
chr3-141875780,1,0,0,0,0,0,0,0,0,pin26
chr3-141898879,0,0,0,0,1,0,0,0,0,pin26
chr3-151183164,1,0,0,0,0,0,0,0,0,pin26
chr3-151202373,0,0,0,0,0,0,0,1,0,pin26
chr3-152225488,0,0,1,0,0,0,0,0,0,pin26
chr3-152234993,1,0,0,0,0,0,0,0,0,pin26
chr3-152256936,0,0,0,0,0,0,0,1,0,pin26
chr3-156817798,1,0,0,0,0,0,0,0,0,pin26
chr3-15775883,1,0,0,0,0,0,0,0,0,pin26
chr3-158809084,1,0,0,0,0,0,0,0,0,pin26
chr3-161771437,1,0,0,0,0,0,0,0,0,pin26
chr3-16379782,1,0,0,0,0,0,0,0,0,pin26
chr3-16511301,1,0,0,0,0,0,0,0,0,pin26
chr3-16522451,1,0,0,0,0,0,0,0,0,pin26
chr3-16797378,1,0,0,0,0,0,0,0,0,pin26
chr3-170256795,1,0,0,0,0,0,0,0,0,pin26
chr3-172554171,1,0,0,0,0,0,0,0,0,pin26
chr3-172578419,0,0,0,0,0,0,0,2,0,pin26
chr3-177200917,1,0,0,0,0,0,0,0,0,pin26
chr3-188155226,0,0,1,0,0,0,0,0,0,pin26
chr3-189309278,0,0,0,0,0,0,0,1,0,pin26
chr3-190576111,1,0,0,0,0,0,0,0,0,pin26
chr3-190616628,0,0,1,0,0,0,0,0,0,pin26
chr3-195632721,1,0,0,0,0,0,0,0,0,pin26
chr3-196193297,0,0,1,0,0,0,0,0,0,pin26
chr3-196193495,1,0,0,0,0,0,0,0,0,pin26
chr3-196995932,1,0,0,0,0,0,0,0,0,pin26
chr3-22586217,1,0,0,0,0,0,0,0,0,pin26
chr3-25663868,0,0,0,0,0,0,0,1,0,pin26
chr3-30227311,1,0,0,0,0,0,0,0,0,pin26
chr3-31214643,0,0,1,0,0,0,0,0,0,pin26
chr3-32304822,1,0,0,0,0,0,0,0,0,pin26
chr3-32952185,1,0,0,0,0,0,0,0,0,pin26
chr3-32991483,1,0,0,0,0,0,0,0,0,pin26
chr3-33022352,0,0,0,1,0,0,0,0,0,pin26
chr3-40817141,0,0,0,0,0,0,0,1,0,pin26
chr3-42014325,0,3,0,0,0,0,0,0,0,pin26
chr3-42977397,0,0,0,1,0,0,0,0,0,pin26
chr3-45062076,0,0,0,0,0,0,0,1,0,pin26
chr3-45964007,0,0,1,0,0,0,0,0,0,pin26
chr3-46092015,1,0,0,0,0,0,0,0,0,pin26
chr3-46283558,1,0,0,0,0,0,0,0,0,pin26
chr3-46539235,1,0,0,0,0,0,0,0,0,pin26
chr3-48716347,1,0,0,0,0,0,0,0,0,pin26
chr3-4904651,0,0,1,0,0,0,0,0,0,pin26
chr3-5038087,0,0,1,0,0,0,0,0,0,pin26
chr3-5122932,0,0,0,1,0,0,0,0,0,pin26
chr3-5192872,1,0,0,0,0,0,0,0,0,pin26
chr3-52253116,2,0,0,0,0,0,0,0,0,pin26
chr3-52313799,0,0,1,0,0,0,0,0,0,pin26
chr3-53106586,0,0,0,0,0,0,0,0,1,pin26
chr3-5637425,0,0,0,0,0,0,0,0,1,pin26
chr3-56734550,1,0,0,0,0,0,0,0,0,pin26
chr3-56791231,0,0,0,1,0,0,0,0,0,pin26
chr3-59386857,0,0,0,0,0,0,0,1,0,pin26
chr3-59979131,0,0,1,0,0,0,0,0,0,pin26
chr3-59979437,0,0,0,0,0,0,0,0,1,pin26
chr3-66302927,1,0,0,0,0,0,0,0,0,pin26
chr3-69083739,1,0,0,0,0,0,0,0,0,pin26
chr3-69182307,0,0,0,0,0,0,0,1,0,pin26
chr3-71307921,0,0,1,0,0,0,0,0,0,pin26
chr3-72454605,1,0,0,0,0,0,0,0,0,pin26
chr3-72626579,1,0,0,0,0,0,0,0,0,pin26
chr3-93976476,0,0,0,1,0,0,0,0,0,pin26
chr3-94010650,1,0,0,0,0,0,0,0,0,pin26
chr3-9779321,1,0,0,0,0,0,0,0,0,pin26
chr3-98558576,0,0,1,0,0,0,0,0,0,pin26
chr3-99965110,0,0,0,1,0,0,0,0,0,pin26
chr3+100075363,1,0,0,0,0,0,0,0,0,pin26
chr3+100088385,0,0,0,0,0,0,0,2,0,pin26
chr3+100104495,1,0,0,0,0,0,0,0,0,pin26
chr3+101145661,0,0,1,0,0,0,0,0,0,pin26
chr3+10192526,0,0,0,0,0,0,0,1,0,pin26
chr3+10364733,0,0,0,0,1,0,0,0,0,pin26
chr3+105867962,1,0,0,0,0,0,0,0,0,pin26
chr3+106212917,0,0,0,0,0,0,0,1,0,pin26
chr3+106428289,0,0,0,1,0,0,0,0,0,pin26
chr3+108100603,1,0,0,0,0,0,0,0,0,pin26
chr3+108127835,0,0,0,0,0,0,2,0,0,pin26
chr3+111304279,0,0,0,0,0,0,0,1,0,pin26
chr3+111597966,1,0,0,0,0,0,0,0,0,pin26
chr3+112392065,0,0,0,0,0,0,0,1,0,pin26
chr3+113953464,0,0,0,1,0,0,0,0,0,pin26
chr3+114077813,1,0,0,0,0,0,0,0,0,pin26
chr3+114314888,1,0,0,0,0,0,0,0,0,pin26
chr3+114326224,0,0,0,0,0,0,0,1,0,pin26
chr3+12187196,1,0,0,0,0,0,0,0,0,pin26
chr3+12394677,0,0,0,1,0,0,0,0,0,pin26
chr3+125139363,1,0,0,0,0,0,0,0,0,pin26
chr3+126912464,0,0,1,0,0,0,0,0,0,pin26
chr3+128727758,1,0,0,0,0,0,0,0,0,pin26
chr3+129016956,0,0,1,0,0,0,0,0,0,pin26
chr3+129119198,0,0,0,0,0,0,0,1,0,pin26
chr3+129120094,0,0,0,0,0,0,0,0,1,pin26
chr3+129830826,1,0,0,0,0,0,0,0,0,pin26
chr3+132542603,1,0,0,0,0,0,0,0,0,pin26
chr3+132659683,1,0,0,0,0,0,0,0,0,pin26
chr3+141240257,0,0,1,0,0,0,0,0,0,pin26
chr3+143169315,0,0,0,0,0,0,0,0,1,pin26
chr3+15012465,1,0,0,0,0,0,0,0,0,pin26
chr3+151192430,1,0,0,0,0,0,0,0,0,pin26
chr3+151200309,1,0,0,0,0,0,0,0,0,pin26
chr3+151203863,1,0,0,0,0,0,0,0,0,pin26
chr3+151204720,0,0,0,0,1,0,0,0,0,pin26
chr3+152208904,1,0,0,0,0,0,0,0,0,pin26
chr3+152223797,0,0,0,0,0,0,0,1,0,pin26
chr3+156818021,1,0,0,0,0,0,0,0,0,pin26
chr3+15797301,0,0,0,0,0,0,0,1,0,pin26
chr3+160028673,1,0,0,0,0,0,0,0,0,pin26
chr3+160667245,1,0,0,0,0,0,0,0,0,pin26
chr3+16289990,0,0,1,0,0,0,0,0,0,pin26
chr3+172517538,0,0,0,0,0,0,0,1,0,pin26
chr3+178002244,0,0,0,0,0,0,0,1,0,pin26
chr3+179967307,1,0,0,0,0,0,0,0,0,pin26
chr3+18090900,0,0,1,0,0,0,0,0,0,pin26
chr3+184424460,1,0,0,0,0,0,0,0,0,pin26
chr3+185299438,0,0,1,0,0,0,0,0,0,pin26
chr3+18672644,0,1,0,0,0,0,0,0,0,pin26
chr3+186773551,0,0,0,0,0,0,0,1,0,pin26
chr3+18683617,0,0,0,0,0,0,0,2,0,pin26
chr3+187041232,0,0,0,0,0,0,0,2,0,pin26
chr3+18718950,0,0,1,0,0,0,0,0,0,pin26
chr3+187802952,1,0,0,0,0,0,0,0,0,pin26
chr3+188950707,0,0,0,1,0,0,0,0,0,pin26
chr3+189040416,0,0,0,0,0,0,0,0,1,pin26
chr3+189306701,0,0,0,0,0,0,0,2,0,pin26
chr3+190534136,0,0,1,0,0,0,0,0,0,pin26
chr3+190569707,1,0,0,0,0,0,0,0,0,pin26
chr3+194655006,1,0,0,0,0,0,0,0,0,pin26
chr3+195690819,1,0,0,0,0,0,0,0,0,pin26
chr3+196182189,0,0,1,0,0,0,0,0,0,pin26
chr3+196182224,0,0,0,0,0,0,0,2,0,pin26
chr3+197000015,0,0,0,1,0,0,0,0,0,pin26
chr3+197935074,2,0,0,0,0,0,0,0,0,pin26
chr3+25780615,0,0,0,0,0,0,0,0,1,pin26
chr3+27631404,0,0,0,1,0,0,0,0,0,pin26
chr3+31130550,0,0,0,0,0,0,0,1,0,pin26
chr3+32996073,1,0,0,0,0,0,0,0,0,pin26
chr3+33046198,0,0,1,0,0,0,0,0,0,pin26
chr3+37907864,0,0,0,0,0,0,0,0,1,pin26
chr3+39326427,1,0,0,0,0,0,0,0,0,pin26
chr3+40337802,0,0,1,0,0,0,0,0,0,pin26
chr3+45693523,1,0,0,0,0,0,0,0,0,pin26
chr3+45693610,0,0,0,0,1,0,0,0,0,pin26
chr3+45964031,1,0,0,0,0,0,0,0,0,pin26
chr3+4825507,0,0,1,0,0,0,0,0,0,pin26
chr3+4833636,1,0,0,0,0,0,0,0,0,pin26
chr3+4836949,1,0,0,0,0,0,0,0,0,pin26
chr3+4899233,0,0,1,0,0,0,0,0,0,pin26
chr3+49165524,0,0,0,0,1,0,0,0,0,pin26
chr3+5021766,0,0,0,1,0,0,0,0,0,pin26
chr3+50598905,0,0,1,0,0,0,0,0,0,pin26
chr3+50598922,1,0,0,0,0,0,0,0,0,pin26
chr3+50600016,1,0,0,0,0,0,0,0,0,pin26
chr3+5190144,1,0,0,0,0,0,0,0,0,pin26
chr3+5197242,1,0,0,0,0,0,0,0,0,pin26
chr3+51973998,0,0,1,0,0,0,0,0,0,pin26
chr3+56791228,0,0,0,1,0,0,0,0,0,pin26
chr3+56879792,1,0,0,0,0,0,0,0,0,pin26
chr3+58207065,0,0,0,1,0,0,0,0,0,pin26
chr3+59559681,1,0,0,0,0,0,0,0,0,pin26
chr3+60001121,1,0,0,0,0,0,0,0,0,pin26
chr3+67292768,0,0,0,1,0,0,0,0,0,pin26
chr3+69081651,1,0,0,0,0,0,0,0,0,pin26
chr3+69797255,1,0,0,0,0,0,0,0,0,pin26
chr3+71105736,0,0,0,0,0,0,0,2,0,pin26
chr3+71294261,0,0,1,0,0,0,0,0,0,pin26
chr3+71442324,4,0,0,0,0,0,0,0,0,pin26
chr3+72427967,1,0,0,0,0,0,0,0,0,pin26
chr3+81763929,0,0,0,0,0,0,0,0,1,pin26
chr3+87333027,1,0,0,0,0,0,0,0,0,pin26
chr3+88150118,1,0,0,0,0,0,0,0,0,pin26
chr3+98539714,1,0,0,0,0,0,0,0,0,pin26
chr3+98553459,1,0,0,0,0,0,0,0,0,pin26
chr4-10117814,0,0,0,1,0,0,0,0,0,pin26
chr4-10121595,1,0,0,0,0,0,0,0,0,pin26
chr4-10726783,1,0,0,0,0,0,0,0,0,pin26
chr4-10728424,1,0,0,0,0,0,0,0,0,pin26
chr4-10733323,0,0,0,0,0,0,0,1,0,pin26
chr4-108037410,1,0,0,0,0,0,0,0,0,pin26
chr4-108115293,0,0,1,0,0,0,0,0,0,pin26
chr4-108434256,1,0,0,0,0,0,0,0,0,pin26
chr4-109704075,0,1,0,0,0,0,0,0,0,pin26
chr4-112289711,1,0,0,0,0,0,0,0,0,pin26
chr4-113760142,0,0,0,1,0,0,0,0,0,pin26
chr4-118684580,0,0,0,0,0,0,0,1,0,pin26
chr4-1201664,2,0,0,0,0,0,0,0,0,pin26
chr4-121148434,1,0,0,0,0,0,0,0,0,pin26
chr4-121199332,0,0,0,0,0,0,0,0,1,pin26
chr4-121201522,1,0,0,0,0,0,0,0,0,pin26
chr4-123418709,1,0,0,0,0,0,0,0,0,pin26
chr4-12734642,0,0,1,0,0,0,0,0,0,pin26
chr4-129096521,0,0,0,1,0,0,0,0,0,pin26
chr4-142406091,1,0,0,0,0,0,0,0,0,pin26
chr4-142818776,1,0,0,0,0,0,0,0,0,pin26
chr4-144412125,0,0,0,0,0,1,0,0,0,pin26
chr4-145875929,1,0,0,0,0,0,0,0,0,pin26
chr4-152679812,1,0,0,0,0,0,0,0,0,pin26
chr4-153496227,0,0,0,0,0,0,0,0,1,pin26
chr4-153916006,0,0,0,0,0,0,0,1,0,pin26
chr4-15738576,1,0,0,0,0,0,0,0,0,pin26
chr4-15757118,0,0,0,0,0,0,0,2,0,pin26
chr4-15925446,0,0,0,0,0,0,0,1,0,pin26
chr4-164500289,0,0,0,0,0,0,0,1,0,pin26
chr4-165255287,0,0,1,0,0,0,0,0,0,pin26
chr4-168873410,0,0,0,0,0,0,0,1,0,pin26
chr4-169604624,1,0,0,0,0,0,0,0,0,pin26
chr4-17330664,1,0,0,0,0,0,0,0,0,pin26
chr4-17334694,1,0,0,0,0,0,0,0,0,pin26
chr4-182918430,0,0,0,0,1,0,0,0,0,pin26
chr4-184239799,0,0,1,0,0,0,0,0,0,pin26
chr4-184281979,1,0,0,0,0,0,0,0,0,pin26
chr4-184313732,0,0,2,0,0,0,0,0,0,pin26
chr4-184314223,0,0,1,0,0,0,0,0,0,pin26
chr4-184536049,1,0,0,0,0,0,0,0,0,pin26
chr4-185394985,1,0,0,0,0,0,0,0,0,pin26
chr4-22500379,1,0,0,0,0,0,0,0,0,pin26
chr4-2281507,0,0,1,0,0,0,0,0,0,pin26
chr4-23291810,0,0,1,0,0,0,0,0,0,pin26
chr4-23304874,0,0,1,0,0,0,0,0,0,pin26
chr4-24584982,0,0,0,1,0,0,0,0,0,pin26
chr4-25914575,0,0,0,0,1,0,0,0,0,pin26
chr4-25939580,0,0,1,0,0,0,0,0,0,pin26
chr4-26188750,0,0,0,1,0,0,0,0,0,pin26
chr4-26194299,0,0,0,1,0,0,0,0,0,pin26
chr4-26313486,0,0,1,0,0,0,0,0,0,pin26
chr4-26872163,0,0,1,0,0,0,0,0,0,pin26
chr4-26885314,1,0,0,0,0,0,0,0,0,pin26
chr4-26885626,0,0,0,0,1,0,0,0,0,pin26
chr4-27017699,0,0,1,0,0,0,0,0,0,pin26
chr4-36325468,0,0,0,1,0,0,0,0,0,pin26
chr4-37684750,1,0,0,0,0,0,0,0,0,pin26
chr4-38133302,0,0,1,0,0,0,0,0,0,pin26
chr4-38733190,0,0,1,0,0,0,0,0,0,pin26
chr4-38957184,0,0,0,0,0,1,0,0,0,pin26
chr4-38985136,0,0,1,0,0,0,0,0,0,pin26
chr4-40192464,0,0,0,0,0,0,0,1,0,pin26
chr4-40202848,0,0,0,0,0,0,0,1,0,pin26
chr4-40204817,0,0,1,0,0,0,0,0,0,pin26
chr4-42622164,0,0,0,0,0,0,1,0,0,pin26
chr4-42670891,1,0,0,0,0,0,0,0,0,pin26
chr4-42673916,0,0,0,0,1,0,0,0,0,pin26
chr4-47492098,0,0,0,0,0,0,0,1,0,pin26
chr4-48133162,0,0,0,2,0,0,0,0,0,pin26
chr4-52890697,1,0,0,0,0,0,0,0,0,pin26
chr4-56804270,0,0,1,0,0,0,0,0,0,pin26
chr4-56829830,0,0,1,0,0,0,0,0,0,pin26
chr4-6180462,0,0,0,0,0,1,0,0,0,pin26
chr4-6185231,1,0,0,0,0,0,0,0,0,pin26
chr4-67575287,1,0,0,0,0,0,0,0,0,pin26
chr4-70844779,0,0,0,1,0,0,0,0,0,pin26
chr4-73717839,0,0,0,1,0,0,0,0,0,pin26
chr4-77844385,0,0,0,0,0,0,0,1,0,pin26
chr4-77854552,0,0,1,0,0,0,0,0,0,pin26
chr4-77857570,0,0,0,1,0,0,0,0,0,pin26
chr4-7828108,0,0,0,0,0,0,0,1,0,pin26
chr4-79986512,0,0,0,1,0,0,0,0,0,pin26
chr4-83111875,0,0,1,0,0,0,0,0,0,pin26
chr4-83114624,0,0,0,0,1,0,0,0,0,pin26
chr4-8418392,0,0,1,0,0,0,0,0,0,pin26
chr4-89290299,0,0,0,0,0,0,0,1,0,pin26
chr4-89295327,0,0,0,0,0,0,0,1,0,pin26
chr4-89304676,0,0,1,0,0,0,0,0,0,pin26
chr4-98662763,0,0,0,0,0,0,0,1,0,pin26
chr4-98663213,1,0,0,0,0,0,0,0,0,pin26
chr4-99508637,0,1,0,0,0,0,0,0,0,pin26
chr4+100145077,1,0,0,0,0,0,0,0,0,pin26
chr4+100315081,0,0,1,0,0,0,0,0,0,pin26
chr4+10105816,0,0,0,1,0,0,0,0,0,pin26
chr4+10122769,1,0,0,0,0,0,0,0,0,pin26
chr4+101791543,1,0,0,0,0,0,0,0,0,pin26
chr4+10182526,0,0,0,0,1,0,0,0,0,pin26
chr4+102872703,1,0,0,0,0,0,0,0,0,pin26
chr4+105594122,0,0,0,0,0,0,0,0,1,pin26
chr4+106315059,1,0,0,0,0,0,0,0,0,pin26
chr4+10725124,0,0,0,0,0,0,0,0,1,pin26
chr4+10728998,0,0,0,0,1,0,0,0,0,pin26
chr4+110165510,1,0,0,0,0,0,0,0,0,pin26
chr4+112146223,0,0,0,0,0,0,0,1,0,pin26
chr4+112288488,0,0,0,0,1,0,0,0,0,pin26
chr4+113961562,1,0,0,0,0,0,0,0,0,pin26
chr4+11504947,0,0,0,0,0,0,0,2,0,pin26
chr4+115955886,0,0,0,0,1,0,0,0,0,pin26
chr4+120346088,0,0,0,0,0,0,1,0,0,pin26
chr4+121228015,1,0,0,0,0,0,0,0,0,pin26
chr4+121800811,1,0,0,0,0,0,0,0,0,pin26
chr4+123479547,1,0,0,0,0,0,0,0,0,pin26
chr4+128810027,0,0,0,0,1,0,0,0,0,pin26
chr4+140097089,1,0,0,0,0,0,0,0,0,pin26
chr4+140098272,0,0,2,0,0,0,0,0,0,pin26
chr4+140892841,0,0,1,0,0,0,0,0,0,pin26
chr4+142403472,1,0,0,0,0,0,0,0,0,pin26
chr4+142403555,0,0,0,0,0,0,0,0,1,pin26
chr4+142408111,0,0,1,0,0,0,0,0,0,pin26
chr4+151098011,1,0,0,0,0,0,0,0,0,pin26
chr4+151761558,0,0,0,0,1,0,0,0,0,pin26
chr4+152079668,0,0,0,0,0,0,0,1,0,pin26
chr4+154719793,0,0,1,0,0,0,0,0,0,pin26
chr4+15681280,0,0,1,0,0,0,0,0,0,pin26
chr4+15738201,0,0,0,1,0,0,0,0,0,pin26
chr4+163166694,1,0,0,0,0,0,0,0,0,pin26
chr4+163496510,1,0,0,0,0,0,0,0,0,pin26
chr4+165221717,1,0,0,0,0,0,0,0,0,pin26
chr4+165611632,0,0,1,0,0,0,0,0,0,pin26
chr4+168511396,0,0,0,1,0,0,0,0,0,pin26
chr4+17091914,1,0,0,0,0,0,0,0,0,pin26
chr4+177753388,0,0,0,0,1,0,0,0,0,pin26
chr4+17809326,0,0,0,0,0,0,0,0,1,pin26
chr4+184536181,0,0,0,0,1,0,0,0,0,pin26
chr4+184536458,0,0,1,0,0,0,0,0,0,pin26
chr4+184849760,1,0,0,0,0,0,0,0,0,pin26
chr4+22445251,1,0,0,0,0,0,0,0,0,pin26
chr4+22504055,1,0,0,0,0,0,0,0,0,pin26
chr4+23334999,0,0,0,0,0,0,0,1,0,pin26
chr4+26080561,0,0,1,0,0,0,0,0,0,pin26
chr4+36086067,0,0,0,0,0,0,0,2,0,pin26
chr4+37598916,0,0,0,0,0,0,0,1,0,pin26
chr4+38163540,0,0,1,0,0,0,0,0,0,pin26
chr4+40202035,0,0,0,0,0,0,0,1,0,pin26
chr4+40265377,1,0,0,0,0,0,0,0,0,pin26
chr4+40309062,0,0,1,0,0,0,0,0,0,pin26
chr4+4251446,1,0,0,0,0,0,0,0,0,pin26
chr4+42671157,0,0,0,0,0,0,0,1,0,pin26
chr4+42672123,0,0,0,0,0,0,0,0,1,pin26
chr4+42676681,1,0,0,0,0,0,0,0,0,pin26
chr4+4542656,1,0,0,0,0,0,0,0,0,pin26
chr4+52713598,1,0,0,0,0,0,0,0,0,pin26
chr4+53112985,1,0,0,0,0,0,0,0,0,pin26
chr4+54746119,0,0,0,0,8,0,0,0,0,pin26
chr4+6180072,0,0,1,0,0,0,0,0,0,pin26
chr4+64527293,0,0,1,0,0,0,0,0,0,pin26
chr4+67576978,0,0,0,2,0,0,0,0,0,pin26
chr4+68250532,0,0,1,0,0,0,0,0,0,pin26
chr4+6901182,0,0,0,1,0,0,0,0,0,pin26
chr4+6908468,0,0,1,0,0,0,0,0,0,pin26
chr4+74231631,0,0,0,0,0,0,0,0,1,pin26
chr4+77199615,1,0,0,0,0,0,0,0,0,pin26
chr4+77582640,0,0,0,1,0,0,0,0,0,pin26
chr4+77859573,0,0,0,0,0,0,0,0,1,pin26
chr4+77860739,0,0,1,0,0,0,0,0,0,pin26
chr4+7813242,1,0,0,0,0,0,0,0,0,pin26
chr4+7969855,0,0,0,0,0,0,0,1,0,pin26
chr4+80126727,0,0,1,0,0,0,0,0,0,pin26
chr4+80256874,0,0,0,0,1,0,0,0,0,pin26
chr4+88585081,0,0,1,0,0,0,0,0,0,pin26
chr4+89286195,0,0,1,0,0,0,0,0,0,pin26
chr4+95816118,0,0,0,0,0,0,0,1,0,pin26
chr4+98445134,0,0,1,0,0,0,0,0,0,pin26
chr4+98478830,0,0,0,0,0,0,0,0,1,pin26
chr4+98482161,1,0,0,0,0,0,0,0,0,pin26
chr4+98482544,0,0,0,0,0,0,0,2,0,pin26
chr4+99563221,1,0,0,0,0,0,0,0,0,pin26
chr5-10250081,0,0,0,0,1,0,0,0,0,pin26
chr5-102777942,1,0,0,0,0,0,0,0,0,pin26
chr5-10630623,1,0,0,0,0,0,0,0,0,pin26
chr5-10634576,0,0,1,0,0,0,0,0,0,pin26
chr5-111256079,0,0,0,0,0,0,0,1,0,pin26
chr5-111511543,0,0,0,0,1,0,0,0,0,pin26
chr5-112932364,1,0,0,0,0,0,0,0,0,pin26
chr5-119078045,0,0,1,0,0,0,0,0,0,pin26
chr5-119327536,0,0,2,0,0,0,0,0,0,pin26
chr5-119333431,1,0,0,0,0,0,0,0,0,pin26
chr5-131379688,1,0,0,0,0,0,0,0,0,pin26
chr5-132082904,2,0,0,0,0,0,0,0,0,pin26
chr5-132110841,1,0,0,0,0,0,0,0,0,pin26
chr5-134631549,1,0,0,0,0,0,0,0,0,pin26
chr5-134919024,1,0,0,0,0,0,0,0,0,pin26
chr5-137206231,1,0,0,0,0,0,0,0,0,pin26
chr5-139416842,0,0,1,0,0,0,0,0,0,pin26
chr5-139417544,1,0,0,0,0,0,0,0,0,pin26
chr5-139446845,1,0,0,0,0,0,0,0,0,pin26
chr5-139446861,3,0,0,0,0,0,0,0,0,pin26
chr5-140640072,0,0,1,0,0,0,0,0,0,pin26
chr5-143760202,0,0,0,0,0,0,0,2,0,pin26
chr5-156929432,0,0,0,1,0,0,0,0,0,pin26
chr5-157181715,1,0,0,0,0,0,0,0,0,pin26
chr5-157182096,1,0,0,0,0,0,0,0,0,pin26
chr5-157545396,1,0,0,0,0,0,0,0,0,pin26
chr5-157603053,0,0,0,0,1,0,0,0,0,pin26
chr5-157610360,0,0,0,0,0,0,0,0,1,pin26
chr5-160539272,0,0,1,0,0,0,0,0,0,pin26
chr5-168837246,0,0,1,0,0,0,0,0,0,pin26
chr5-168853221,0,0,0,0,0,0,0,0,1,pin26
chr5-169650200,0,0,0,0,0,0,0,1,0,pin26
chr5-17132063,0,0,1,0,0,0,0,0,0,pin26
chr5-175038096,0,0,0,0,0,0,0,1,0,pin26
chr5-177411603,0,0,1,0,0,0,0,0,0,pin26
chr5-181243359,0,0,0,0,0,0,0,1,0,pin26
chr5-22746309,1,0,0,0,0,0,0,0,0,pin26
chr5-35780979,1,0,0,0,0,0,0,0,0,pin26
chr5-35814355,0,0,0,1,0,0,0,0,0,pin26
chr5-374786,1,0,0,0,0,0,0,0,0,pin26
chr5-380484,1,0,0,0,0,0,0,0,0,pin26
chr5-39202267,1,0,0,0,0,0,0,0,0,pin26
chr5-40276240,1,0,0,0,0,0,0,0,0,pin26
chr5-40407679,1,0,0,0,0,0,0,0,0,pin26
chr5-40754555,1,0,0,0,0,0,0,0,0,pin26
chr5-40813612,0,0,1,0,0,0,0,0,0,pin26
chr5-41830731,0,0,1,0,0,0,0,0,0,pin26
chr5-43120184,1,0,0,0,0,0,0,0,0,pin26
chr5-43310991,0,0,0,0,0,0,0,1,0,pin26
chr5-459653,1,0,0,0,0,0,0,0,0,pin26
chr5-4762175,0,0,2,0,0,0,0,0,0,pin26
chr5-49609977,0,0,0,1,0,0,0,0,0,pin26
chr5-50593640,0,0,1,0,0,0,0,0,0,pin26
chr5-52801224,0,0,1,0,0,0,0,0,0,pin26
chr5-54647813,1,0,0,0,0,0,0,0,0,pin26
chr5-56117441,1,0,0,0,0,0,0,0,0,pin26
chr5-56328890,0,0,1,0,0,0,0,0,0,pin26
chr5-56491714,0,0,0,1,0,0,0,0,0,pin26
chr5-59126394,0,0,2,0,0,0,0,0,0,pin26
chr5-59790025,1,0,0,0,0,0,0,0,0,pin26
chr5-59790794,1,0,0,0,0,0,0,0,0,pin26
chr5-6025273,0,0,0,0,0,0,0,1,0,pin26
chr5-62287966,0,0,0,0,1,0,0,0,0,pin26
chr5-6262548,0,0,1,0,0,0,0,0,0,pin26
chr5-6263614,1,0,0,0,0,0,0,0,0,pin26
chr5-64423218,0,0,0,0,0,0,0,1,0,pin26
chr5-66841960,1,0,0,0,0,0,0,0,0,pin26
chr5-66842257,1,0,0,0,0,0,0,0,0,pin26
chr5-67206823,1,0,0,0,0,0,0,0,0,pin26
chr5-68430118,0,0,1,0,0,0,0,0,0,pin26
chr5-71587551,0,0,1,0,0,0,0,0,0,pin26
chr5-71712552,1,0,0,0,0,0,0,0,0,pin26
chr5-75059243,1,0,0,0,0,0,0,0,0,pin26
chr5-77328384,0,0,1,0,0,0,0,0,0,pin26
chr5-79989555,1,0,0,0,0,0,0,0,0,pin26
chr5-80324057,0,0,0,1,0,0,0,0,0,pin26
chr5-80870761,1,0,0,0,0,0,0,0,0,pin26
chr5-81524939,1,0,0,0,0,0,0,0,0,pin26
chr5-81630801,1,0,0,0,0,0,0,0,0,pin26
chr5-82372964,1,0,0,0,0,0,0,0,0,pin26
chr5-87081984,1,0,0,0,0,0,0,0,0,pin26
chr5-87082217,1,0,0,0,0,0,0,0,0,pin26
chr5-87340536,0,0,0,0,1,0,0,0,0,pin26
chr5-89514903,0,0,0,0,0,0,0,2,0,pin26
chr5-93821884,0,0,0,0,0,0,1,0,0,pin26
chr5-96064877,1,0,0,0,0,0,0,0,0,pin26
chr5-96808878,0,0,0,0,0,0,0,1,0,pin26
chr5-96957843,2,0,0,0,0,0,0,0,0,pin26
chr5-98933043,1,0,0,0,0,0,0,0,0,pin26
chr5+100536453,0,0,1,0,0,0,0,0,0,pin26
chr5+100860395,0,0,0,1,0,0,0,0,0,pin26
chr5+100891180,1,0,0,0,0,0,0,0,0,pin26
chr5+10429630,0,0,0,0,0,0,28,0,0,pin26
chr5+108800150,1,0,0,0,0,0,0,0,0,pin26
chr5+110751828,0,0,1,0,0,0,0,0,0,pin26
chr5+111529361,0,0,0,0,0,0,0,1,0,pin26
chr5+112707215,0,0,1,0,0,0,0,0,0,pin26
chr5+119276347,0,0,0,0,0,0,1,0,0,pin26
chr5+119308449,0,0,1,0,0,0,0,0,0,pin26
