posid,PBMC/D1,PBMC/W2,PBMC/W8,PBMC/Y15,PBMC/Y4,PBMC/Y8,TCELL/D-1,TCELL/M2,TCELL/Y8,patient
chr3-151207449,0,0,0,0,0,0,0,0,1,pin30
chr3-151307321,0,0,0,0,0,0,1,0,0,pin30
chr3-155555112,0,0,0,0,0,0,1,0,0,pin30
chr3-15638260,0,0,0,0,0,0,1,0,0,pin30
chr3-15647996,0,0,0,0,0,0,1,0,0,pin30
chr3-157090319,0,1,0,0,0,0,0,0,0,pin30
chr3-157128822,0,0,0,0,0,0,1,0,0,pin30
chr3-161222193,0,0,0,0,0,0,1,0,0,pin30
chr3-170280187,0,0,1,0,0,0,0,0,0,pin30
chr3-172151430,0,0,0,0,0,0,1,0,0,pin30
chr3-177555388,0,0,0,0,0,0,1,0,0,pin30
chr3-179974105,0,0,0,0,1,0,0,0,0,pin30
chr3-180380819,0,0,0,0,0,0,1,0,0,pin30
chr3-182966276,0,0,0,0,0,1,0,0,0,pin30
chr3-183229811,0,0,0,0,0,0,1,0,0,pin30
chr3-183637439,0,1,0,0,0,0,0,0,0,pin30
chr3-18443878,0,0,0,0,0,0,1,0,0,pin30
chr3-187025901,0,0,0,0,0,0,1,0,0,pin30
chr3-187805090,0,0,0,0,0,0,1,0,0,pin30
chr3-187927686,1,0,0,0,0,0,0,0,0,pin30
chr3-188389206,0,0,0,0,2,0,0,0,0,pin30
chr3-189685732,0,0,0,0,0,0,1,0,0,pin30
chr3-190564039,0,0,0,0,0,0,1,0,0,pin30
chr3-190619648,0,0,0,0,0,0,1,0,0,pin30
chr3-195132389,0,0,0,0,0,0,1,0,0,pin30
chr3-195587288,0,0,0,0,0,0,1,0,0,pin30
chr3-196180959,0,0,0,0,0,0,1,0,0,pin30
chr3-196181305,0,2,0,0,0,0,0,0,0,pin30
chr3-196623489,0,0,0,0,0,0,1,0,0,pin30
chr3-196803194,0,0,0,0,0,0,1,0,0,pin30
chr3-19946745,0,0,0,0,0,0,1,0,0,pin30
chr3-27632602,0,0,0,0,0,1,0,0,0,pin30
chr3-31756767,0,0,0,0,0,0,1,0,0,pin30
chr3-40969207,0,0,1,0,0,0,0,0,0,pin30
chr3-41191681,0,0,0,0,0,0,1,0,0,pin30
chr3-43194630,0,0,0,0,0,0,1,0,0,pin30
chr3-46280431,0,0,0,0,0,0,1,0,0,pin30
chr3-47467577,0,0,0,0,0,0,1,0,0,pin30
chr3-48233626,0,0,0,0,0,0,1,0,0,pin30
chr3-50599731,0,0,0,0,0,0,0,1,0,pin30
chr3-50600048,0,0,0,0,0,0,1,0,0,pin30
chr3-50602888,0,0,0,0,0,0,1,0,0,pin30
chr3-5197588,0,0,0,0,0,0,1,0,0,pin30
chr3-52052763,0,1,0,0,0,0,0,0,0,pin30
chr3-52923025,0,0,0,0,0,0,1,0,0,pin30
chr3-56861804,0,0,0,0,0,0,1,0,0,pin30
chr3-57983538,0,0,0,0,0,0,1,0,0,pin30
chr3-58347890,0,1,0,0,0,0,0,0,0,pin30
chr3-66480116,0,0,0,0,0,0,1,0,0,pin30
chr3-66489171,0,0,0,0,0,0,1,0,0,pin30
chr3-67032137,0,0,0,0,0,0,1,0,0,pin30
chr3-67653187,0,0,0,0,0,0,1,0,0,pin30
chr3-69059723,0,0,0,0,0,0,1,0,0,pin30
chr3-69084494,0,0,0,0,0,0,1,0,0,pin30
chr3-69441603,1,0,0,0,0,0,0,0,0,pin30
chr3-71126056,0,0,0,0,0,0,1,0,0,pin30
chr3-72612107,0,0,0,0,1,0,0,0,0,pin30
chr3-97764220,0,0,0,0,0,0,1,0,0,pin30
chr3-9777628,0,0,0,0,0,0,1,0,0,pin30
chr3-9777635,0,0,0,0,0,0,1,0,0,pin30
chr3-98554944,0,0,0,0,0,0,1,0,0,pin30
chr3-99867140,0,0,0,0,0,0,1,0,0,pin30
chr3+101828640,0,0,0,0,0,0,1,0,0,pin30
chr3+10229792,0,3,0,0,0,0,0,0,0,pin30
chr3+106178092,0,0,0,0,0,0,1,0,0,pin30
chr3+106529087,0,0,0,1,0,0,0,0,0,pin30
chr3+106533458,0,0,0,0,0,0,1,0,0,pin30
chr3+111580320,0,0,0,1,0,0,0,0,0,pin30
chr3+111602439,0,0,0,0,1,0,0,0,0,pin30
chr3+111609559,0,0,0,0,0,0,1,0,0,pin30
chr3+111615699,0,0,0,0,0,0,1,0,0,pin30
chr3+111697599,0,0,0,0,0,0,1,0,0,pin30
chr3+112406979,0,0,0,0,0,0,1,0,0,pin30
chr3+113546691,0,0,0,0,0,0,1,0,0,pin30
chr3+114328972,0,0,0,0,0,0,1,0,0,pin30
chr3+119507589,0,0,0,0,0,1,0,0,0,pin30
chr3+122011780,0,0,0,0,0,0,1,0,0,pin30
chr3+129239967,0,1,0,0,0,0,0,0,0,pin30
chr3+129856910,0,0,0,0,0,0,1,0,0,pin30
chr3+130342951,0,0,0,0,0,0,1,0,0,pin30
chr3+13070871,0,0,0,0,0,0,1,0,0,pin30
chr3+132537488,0,0,0,0,1,0,0,0,0,pin30
chr3+133491734,0,0,0,0,0,0,1,0,0,pin30
chr3+133575159,0,0,0,0,0,0,1,0,0,pin30
chr3+137051832,0,0,0,0,1,0,0,0,0,pin30
chr3+141410945,0,0,0,0,0,0,1,0,0,pin30
chr3+141738793,0,0,0,0,0,0,1,0,0,pin30
chr3+141939983,0,0,0,0,0,0,1,0,0,pin30
chr3+141940953,0,0,0,0,0,0,1,0,0,pin30
chr3+143445020,0,0,0,0,0,0,1,0,0,pin30
chr3+143971366,0,0,0,0,0,0,1,0,0,pin30
chr3+150407963,0,1,0,0,0,0,0,0,0,pin30
chr3+150761140,0,0,0,0,0,0,1,0,0,pin30
chr3+151198759,0,0,0,0,0,0,1,0,0,pin30
chr3+151306763,0,0,0,0,0,0,1,0,0,pin30
chr3+152207696,0,0,0,0,0,0,1,0,0,pin30
chr3+153628108,0,0,0,0,0,0,1,0,0,pin30
chr3+157098875,0,0,0,0,1,0,0,0,0,pin30
chr3+167733999,0,0,0,0,0,0,1,0,0,pin30
chr3+177345017,0,0,0,0,0,0,1,0,0,pin30
chr3+17774972,0,0,0,0,1,0,0,0,0,pin30
chr3+183286211,0,0,0,0,0,1,0,0,0,pin30
chr3+183703733,0,0,0,0,0,0,1,0,0,pin30
chr3+18557550,0,0,0,0,0,0,1,0,0,pin30
chr3+18650895,0,0,0,0,0,0,1,0,0,pin30
chr3+187025876,0,0,0,0,0,0,1,0,0,pin30
chr3+18711967,0,0,1,0,0,0,0,0,0,pin30
chr3+18743300,0,0,0,0,0,0,1,0,0,pin30
chr3+194482252,0,0,0,0,0,1,0,0,0,pin30
chr3+194834746,0,0,0,0,1,0,0,0,0,pin30
chr3+195956537,0,0,0,0,0,0,1,0,0,pin30
chr3+196501224,0,0,0,0,0,0,1,0,0,pin30
chr3+197252742,0,0,0,0,0,0,1,0,0,pin30
chr3+197298475,0,0,0,0,0,0,1,0,0,pin30
chr3+197652629,0,0,0,0,0,0,1,0,0,pin30
chr3+197660031,0,0,0,0,0,0,1,0,0,pin30
chr3+19941094,0,0,0,0,0,0,1,0,0,pin30
chr3+25789305,0,0,0,0,0,0,1,0,0,pin30
chr3+29092215,0,0,0,0,0,0,1,0,0,pin30
chr3+31251100,0,0,0,0,0,0,1,0,0,pin30
chr3+33090506,0,0,0,0,0,0,1,0,0,pin30
chr3+37005600,0,0,0,0,0,0,1,0,0,pin30
chr3+39327272,0,0,0,0,0,0,1,0,0,pin30
chr3+42081537,0,0,0,0,0,0,1,0,0,pin30
chr3+43289349,0,0,0,0,0,0,1,0,0,pin30
chr3+4396698,0,0,0,0,0,0,1,0,0,pin30
chr3+45991209,0,0,0,1,0,0,0,0,0,pin30
chr3+46539931,0,0,0,0,0,0,1,0,0,pin30
chr3+47782629,0,0,0,0,0,0,1,0,0,pin30
chr3+48247974,0,0,0,0,0,0,1,0,0,pin30
chr3+4899892,0,0,0,0,0,0,1,0,0,pin30
chr3+5191219,0,0,0,1,0,0,0,0,0,pin30
chr3+52239845,0,0,0,0,0,0,1,0,0,pin30
chr3+56798143,0,0,0,0,0,0,1,0,0,pin30
chr3+56864112,0,0,0,0,0,0,1,0,0,pin30
chr3+63969503,0,0,0,0,0,1,0,0,0,pin30
chr3+64505546,0,0,0,0,0,0,1,0,0,pin30
chr3+81815126,0,0,0,0,0,0,1,0,0,pin30
chr3+88169546,0,0,0,0,1,0,0,0,0,pin30
chr3+94011893,0,0,0,0,0,0,1,0,0,pin30
chr3+9779081,0,0,0,0,0,0,1,0,0,pin30
chr3+98553634,0,0,0,0,0,0,1,0,0,pin30
chr3+98557087,0,1,0,0,0,0,0,0,0,pin30
chr4-10181750,0,0,0,0,0,0,1,0,0,pin30
chr4-102554388,1,0,0,0,0,0,0,0,0,pin30
chr4-107817880,0,0,0,0,0,0,1,0,0,pin30
chr4-108168530,0,0,0,0,0,0,1,0,0,pin30
chr4-109702463,0,0,0,0,0,0,1,0,0,pin30
chr4-113447593,0,0,0,0,0,0,1,0,0,pin30
chr4-113698447,0,0,0,0,0,0,1,0,0,pin30
chr4-120068178,0,0,0,0,0,0,1,0,0,pin30
chr4-123446295,0,0,0,0,0,0,1,0,0,pin30
chr4-128050301,0,0,0,0,0,0,1,0,0,pin30
chr4-128709892,0,0,0,0,0,0,1,0,0,pin30
chr4-128848823,0,0,0,1,0,0,0,0,0,pin30
chr4-131903116,0,0,0,0,0,0,1,0,0,pin30
chr4-132224255,0,0,0,0,0,0,1,0,0,pin30
chr4-145245778,0,0,0,1,0,0,0,0,0,pin30
chr4-145810264,0,0,0,0,0,0,1,0,0,pin30
chr4-14846062,0,0,0,1,0,0,0,0,0,pin30
chr4-1514110,0,0,0,0,0,0,1,0,0,pin30
chr4-151700055,0,0,0,0,0,0,1,0,0,pin30
chr4-152538248,0,0,0,0,0,0,1,0,0,pin30
chr4-158821850,0,0,0,0,0,0,1,0,0,pin30
chr4-159080219,0,0,0,0,0,0,1,0,0,pin30
chr4-159105284,0,0,0,0,1,0,0,0,0,pin30
chr4-16225887,0,0,0,0,0,0,1,0,0,pin30
chr4-17335573,0,0,0,0,0,0,1,0,0,pin30
chr4-177442753,0,0,0,0,0,0,1,0,0,pin30
chr4-182913810,0,0,0,0,0,0,1,0,0,pin30
chr4-184375328,0,0,0,0,0,0,1,0,0,pin30
chr4-185398443,0,0,1,0,0,0,0,0,0,pin30
chr4-185583023,0,0,0,0,0,0,1,0,0,pin30
chr4-22502629,0,0,0,0,0,0,1,0,0,pin30
chr4-25875711,0,0,0,0,0,0,1,0,0,pin30
chr4-26083857,0,0,0,0,0,0,0,1,0,pin30
chr4-26087654,0,0,0,0,0,0,1,0,0,pin30
chr4-26088112,0,0,0,0,0,0,1,0,0,pin30
chr4-26132128,0,0,0,0,0,0,1,0,0,pin30
chr4-26140037,0,0,0,0,0,0,1,0,0,pin30
chr4-26198121,0,0,0,0,0,0,1,0,0,pin30
chr4-26584820,0,0,0,0,0,0,1,0,0,pin30
chr4-26884545,0,0,0,0,0,0,1,0,0,pin30
chr4-36472511,0,0,0,1,0,0,0,0,0,pin30
chr4-38162614,0,0,0,0,0,0,1,0,0,pin30
chr4-40246632,0,0,0,0,0,0,1,0,0,pin30
chr4-42651770,0,0,0,0,0,0,1,0,0,pin30
chr4-42668015,0,0,0,0,0,0,1,0,0,pin30
chr4-42672369,0,0,0,0,0,0,1,0,0,pin30
chr4-482631,0,0,0,0,1,0,0,0,0,pin30
chr4-52925435,0,0,0,0,0,0,1,0,0,pin30
chr4-53133703,0,1,0,0,0,0,0,0,0,pin30
chr4-53366706,0,0,0,0,0,0,1,0,0,pin30
chr4-55432965,0,0,0,1,0,0,0,0,0,pin30
chr4-55950560,0,0,0,0,0,0,1,0,0,pin30
chr4-56381521,0,0,0,0,0,1,0,0,0,pin30
chr4-61140577,0,0,0,0,1,0,0,0,0,pin30
chr4-64997,0,0,0,0,0,0,1,0,0,pin30
chr4-6710395,0,0,0,0,0,0,1,0,0,pin30
chr4-6714244,0,0,0,0,0,0,1,0,0,pin30
chr4-67685683,0,0,0,0,0,0,1,0,0,pin30
chr4-68373205,0,0,0,0,0,1,0,0,0,pin30
chr4-70841308,0,0,0,0,0,0,1,0,0,pin30
chr4-71004172,0,0,0,0,0,0,1,0,0,pin30
chr4-75656854,0,0,0,0,0,0,1,0,0,pin30
chr4-76017989,0,0,0,0,0,0,1,0,0,pin30
chr4-76983558,0,0,0,0,0,0,1,0,0,pin30
chr4-81627994,0,0,0,0,0,0,1,0,0,pin30
chr4-82137323,0,1,0,0,0,0,0,0,0,pin30
chr4-82902008,0,0,0,0,0,0,1,0,0,pin30
chr4-82903427,0,0,0,0,0,0,1,0,0,pin30
chr4-82986250,0,0,0,0,1,0,0,0,0,pin30
chr4-83114624,0,0,0,2,0,0,0,0,0,pin30
chr4-85997274,0,0,1,0,0,0,0,0,0,pin30
chr4-87422119,0,0,0,0,0,0,1,0,0,pin30
chr4-88697136,0,0,0,0,0,0,1,0,0,pin30
chr4-89243723,0,0,0,0,0,0,1,0,0,pin30
chr4-89304308,0,0,0,0,0,0,1,0,0,pin30
chr4-96519231,0,0,0,0,0,0,1,0,0,pin30
chr4-98570701,0,0,0,0,0,0,1,0,0,pin30
chr4+100095533,0,0,0,0,0,0,1,0,0,pin30
chr4+10671773,0,0,0,0,0,0,1,0,0,pin30
chr4+107144843,0,0,0,0,0,0,1,0,0,pin30
chr4+108110819,1,0,0,0,0,0,0,0,0,pin30
chr4+108140803,0,0,0,0,0,0,1,0,0,pin30
chr4+123411795,0,0,0,0,0,0,1,0,0,pin30
chr4+123418236,0,0,0,0,0,0,1,0,0,pin30
chr4+123419447,0,1,0,0,0,0,0,0,0,pin30
chr4+123449300,0,0,0,0,0,0,1,0,0,pin30
chr4+128810358,0,0,0,0,0,0,1,0,0,pin30
chr4+135099347,0,0,0,0,1,0,0,0,0,pin30
chr4+141245057,0,0,0,0,0,0,1,0,0,pin30
chr4+142711988,0,0,1,0,0,0,0,0,0,pin30
chr4+143184080,1,0,0,0,0,0,0,0,0,pin30
chr4+145788702,0,0,0,0,0,0,1,0,0,pin30
chr4+147684888,0,0,0,0,0,0,1,0,0,pin30
chr4+150504124,1,0,0,0,0,0,0,0,0,pin30
chr4+151100364,0,0,0,0,0,0,1,0,0,pin30
chr4+153114289,0,0,0,0,0,0,1,0,0,pin30
chr4+153115206,0,0,0,0,0,0,1,0,0,pin30
chr4+153523630,0,0,0,0,0,0,1,0,0,pin30
chr4+153534276,0,0,0,0,0,0,1,0,0,pin30
chr4+153660677,0,0,0,1,0,0,0,0,0,pin30
chr4+15400965,0,0,0,0,0,0,1,0,0,pin30
chr4+15757144,0,0,0,1,0,0,0,0,0,pin30
chr4+15771102,0,0,0,0,0,0,1,0,0,pin30
chr4+16188803,0,0,0,0,1,0,0,0,0,pin30
chr4+168865072,0,0,0,0,0,0,1,0,0,pin30
chr4+17577984,0,0,0,0,0,1,0,0,0,pin30
chr4+177443537,0,0,0,0,0,0,1,0,0,pin30
chr4+182487251,0,0,0,0,0,0,1,0,0,pin30
chr4+184318094,0,0,0,0,0,0,1,0,0,pin30
chr4+184327285,0,0,0,0,0,0,1,0,0,pin30
chr4+184823062,0,0,0,0,0,0,1,0,0,pin30
chr4+184896092,0,0,0,0,0,0,1,0,0,pin30
chr4+20319796,0,0,1,0,0,0,0,0,0,pin30
chr4+2492616,0,0,0,0,0,0,1,0,0,pin30
chr4+25846298,0,0,0,0,0,0,1,0,0,pin30
chr4+26074011,0,1,0,0,0,0,0,0,0,pin30
chr4+26885248,0,0,0,0,0,1,0,0,0,pin30
chr4+26886859,0,0,0,0,0,0,1,0,0,pin30
chr4+2692505,0,0,0,0,0,0,1,0,0,pin30
chr4+31163555,0,0,0,0,0,0,1,0,0,pin30
chr4+36190530,0,0,0,0,0,0,1,0,0,pin30
chr4+36254625,0,0,1,0,0,0,0,0,0,pin30
chr4+37893752,0,0,0,0,0,0,1,0,0,pin30
chr4+37895982,0,0,0,0,0,0,1,0,0,pin30
chr4+38130180,0,0,0,0,0,0,1,0,0,pin30
chr4+38135961,0,0,0,0,0,0,1,0,0,pin30
chr4+38454304,0,0,0,0,0,0,1,0,0,pin30
chr4+39784196,0,0,0,0,0,0,1,0,0,pin30
chr4+40202121,0,0,0,0,0,0,1,0,0,pin30
chr4+40291702,0,0,0,0,0,0,1,0,0,pin30
chr4+40306317,0,0,0,0,0,0,1,0,0,pin30
chr4+42579249,0,0,0,0,0,0,1,0,0,pin30
chr4+42671431,0,0,0,0,0,0,1,0,0,pin30
chr4+42673529,0,0,0,0,0,0,1,0,0,pin30
chr4+4380693,0,0,0,0,1,0,0,0,0,pin30
chr4+476839,0,0,0,0,0,0,1,0,0,pin30
chr4+48129669,0,0,0,0,0,0,1,0,0,pin30
chr4+48133387,0,0,0,0,0,0,1,0,0,pin30
chr4+54746119,0,0,0,4,0,0,0,0,0,pin30
chr4+56978634,0,0,0,0,0,0,1,0,0,pin30
chr4+6041360,0,1,0,0,0,0,0,0,0,pin30
chr4+6044812,0,0,0,0,0,0,1,0,0,pin30
chr4+67178430,1,0,0,0,0,0,0,0,0,pin30
chr4+67576736,0,0,0,1,0,0,0,0,0,pin30
chr4+70705167,0,0,0,0,0,0,1,0,0,pin30
chr4+70707587,0,0,0,0,0,0,1,0,0,pin30
chr4+73070075,0,0,0,0,0,0,1,0,0,pin30
chr4+77582973,0,0,0,0,0,0,1,0,0,pin30
chr4+77787741,0,0,0,0,0,1,0,0,0,pin30
chr4+7968398,0,0,0,0,0,0,1,0,0,pin30
chr4+80153889,0,0,0,0,0,0,1,0,0,pin30
chr4+80655114,0,0,0,0,0,0,1,0,0,pin30
chr4+82374977,0,0,0,0,0,1,0,0,0,pin30
chr4+83034546,0,0,0,0,0,0,1,0,0,pin30
chr4+8414771,0,0,0,0,0,0,1,0,0,pin30
chr4+8420112,0,0,0,0,0,0,1,0,0,pin30
chr4+86974126,0,0,0,0,0,0,1,0,0,pin30
chr4+87018838,0,0,0,0,0,0,1,0,0,pin30
chr4+99247405,0,0,0,0,0,0,1,0,0,pin30
chr4+9971866,0,0,0,1,0,0,0,0,0,pin30
chr4+99824202,0,0,0,0,0,0,1,0,0,pin30
chr4+99849819,0,0,0,0,0,0,1,0,0,pin30
chr5-102756956,0,0,1,0,0,0,0,0,0,pin30
chr5-102768291,0,0,0,0,0,0,1,0,0,pin30
chr5-103562400,0,0,0,0,2,0,0,0,0,pin30
chr5-110065996,0,0,0,0,0,0,1,0,0,pin30
chr5-111513794,0,0,0,0,0,0,1,0,0,pin30
chr5-112959578,0,1,0,0,0,0,0,0,0,pin30
chr5-117709321,0,0,0,0,1,0,0,0,0,pin30
chr5-119326849,0,0,0,0,0,0,1,0,0,pin30
chr5-119603238,0,0,0,0,0,0,1,0,0,pin30
chr5-128231335,0,0,0,0,0,0,1,0,0,pin30
chr5-131380901,0,0,0,0,0,0,1,0,0,pin30
chr5-1315640,0,0,0,0,0,0,1,0,0,pin30
chr5-131636099,0,0,0,0,1,0,0,0,0,pin30
chr5-132083040,0,1,0,0,0,0,0,0,0,pin30
chr5-132111054,0,1,0,0,0,0,0,0,0,pin30
chr5-132179222,0,0,0,0,0,0,1,0,0,pin30
chr5-132465085,0,0,0,0,0,0,1,0,0,pin30
chr5-133929705,0,0,0,0,0,0,1,0,0,pin30
chr5-134526288,0,1,0,0,0,0,0,0,0,pin30
chr5-134874515,0,1,0,0,0,0,0,0,0,pin30
chr5-139416696,0,0,0,0,0,0,1,0,0,pin30
chr5-139471120,0,0,0,0,0,0,1,0,0,pin30
chr5-140108504,0,0,0,0,0,0,1,0,0,pin30
chr5-142082463,0,0,0,0,0,0,1,0,0,pin30
chr5-143184420,0,0,0,0,0,0,1,0,0,pin30
chr5-144169151,0,0,0,0,0,0,1,0,0,pin30
chr5-145587672,0,0,0,0,0,0,1,0,0,pin30
chr5-14817752,1,0,0,0,0,0,0,0,0,pin30
chr5-151078335,0,0,0,0,0,0,1,0,0,pin30
chr5-151211433,0,0,0,0,0,0,1,0,0,pin30
chr5-154023838,0,0,0,0,0,0,1,0,0,pin30
chr5-15546242,0,0,0,0,0,0,0,1,0,pin30
chr5-156913506,0,0,0,0,0,0,1,0,0,pin30
chr5-157004311,0,0,0,0,0,0,1,0,0,pin30
chr5-157181743,0,0,0,0,0,0,1,0,0,pin30
chr5-157596790,0,0,0,0,0,0,1,0,0,pin30
chr5-159607211,0,0,0,0,0,0,1,0,0,pin30
chr5-159779459,0,0,0,0,0,0,1,0,0,pin30
chr5-159780948,0,0,0,0,0,0,1,0,0,pin30
chr5-16533179,0,0,0,0,1,0,0,0,0,pin30
chr5-167627850,0,0,0,1,0,0,0,0,0,pin30
chr5-170319892,0,0,0,0,0,0,1,0,0,pin30
chr5-170338875,0,0,0,0,0,0,1,0,0,pin30
chr5-172179463,0,1,0,0,0,0,0,0,0,pin30
chr5-172688903,0,0,0,0,0,0,1,0,0,pin30
chr5-173917751,0,0,0,0,0,0,1,0,0,pin30
chr5-174700749,0,0,0,0,0,0,1,0,0,pin30
chr5-177353777,0,0,0,1,0,0,0,0,0,pin30
chr5-177428923,0,0,0,0,0,0,1,0,0,pin30
chr5-1797853,0,0,0,0,0,1,0,0,0,pin30
chr5-180830407,0,0,0,0,0,0,1,0,0,pin30
chr5-31415391,0,0,0,0,0,0,1,0,0,pin30
chr5-34244385,0,0,0,0,0,0,1,0,0,pin30
chr5-35657066,0,0,0,0,0,1,0,0,0,pin30
chr5-35816019,0,0,0,0,0,0,1,0,0,pin30
chr5-35831468,0,0,0,0,0,0,1,0,0,pin30
chr5-35855252,0,0,0,0,0,0,1,0,0,pin30
chr5-377712,0,0,0,0,0,1,0,0,0,pin30
chr5-379249,0,0,0,0,0,0,1,0,0,pin30
chr5-39176396,0,0,0,0,0,0,1,0,0,pin30
chr5-394820,0,0,1,0,0,0,0,0,0,pin30
chr5-400670,0,0,0,0,0,1,0,0,0,pin30
chr5-40401649,0,0,0,0,0,0,1,0,0,pin30
chr5-40505791,0,0,0,0,0,0,1,0,0,pin30
chr5-459119,0,0,0,0,0,0,1,0,0,pin30
chr5-50432295,0,0,0,0,0,0,1,0,0,pin30
chr5-52800883,0,0,0,0,0,0,1,0,0,pin30
chr5-52988624,0,0,0,0,0,0,1,0,0,pin30
chr5-54746071,0,0,0,0,0,0,0,1,0,pin30
chr5-55033666,1,0,0,0,0,0,0,0,0,pin30
chr5-56327381,0,0,0,0,0,0,1,0,0,pin30
chr5-58765741,0,0,0,0,0,0,1,0,0,pin30
chr5-59128692,0,0,0,0,0,0,1,0,0,pin30
chr5-61202957,0,1,0,0,0,0,0,0,0,pin30
chr5-62283703,0,0,0,0,0,0,1,0,0,pin30
chr5-65623802,0,0,0,0,0,0,1,0,0,pin30
chr5-65624029,0,0,1,0,0,0,0,0,0,pin30
chr5-66823189,0,0,0,0,0,1,0,0,0,pin30
chr5-67034155,0,0,0,0,0,0,1,0,0,pin30
chr5-68441973,0,0,0,0,0,0,1,0,0,pin30
chr5-69559932,0,0,0,0,0,0,0,1,0,pin30
chr5-72347428,0,0,0,0,0,0,1,0,0,pin30
chr5-75521385,0,0,0,0,0,0,1,0,0,pin30
chr5-79988421,0,0,0,0,0,0,1,0,0,pin30
chr5-80257401,0,0,0,0,0,0,1,0,0,pin30
chr5-80756603,0,0,0,0,0,0,1,0,0,pin30
chr5-88250928,0,0,0,0,0,0,1,0,0,pin30
chr5-88252415,0,0,0,0,0,1,0,0,0,pin30
chr5-89335095,0,0,0,0,0,0,1,0,0,pin30
chr5-96081904,0,0,0,0,0,0,1,0,0,pin30
chr5-96084966,0,0,0,0,0,0,1,0,0,pin30
chr5-96806532,0,0,0,0,0,0,1,0,0,pin30
chr5-97183703,0,0,0,0,0,0,1,0,0,pin30
chr5-98925562,0,0,0,0,0,0,1,0,0,pin30
chr5+102765424,0,0,0,0,0,0,1,0,0,pin30
chr5+103118507,0,0,0,0,0,0,1,0,0,pin30
chr5+10635965,0,0,0,0,0,0,1,0,0,pin30
chr5+107979953,0,1,0,0,0,0,0,0,0,pin30
chr5+111244790,0,0,0,0,1,0,0,0,0,pin30
chr5+111588582,0,1,0,0,0,0,0,0,0,pin30
chr5+112965796,0,0,0,0,0,0,1,0,0,pin30
chr5+115071012,0,0,0,0,0,0,1,0,0,pin30
chr5+119073832,0,0,0,0,0,1,0,0,0,pin30
chr5+119328059,0,0,0,0,0,0,1,0,0,pin30
chr5+119368387,0,0,0,1,0,0,0,0,0,pin30
chr5+123514005,0,0,0,0,0,0,1,0,0,pin30
chr5+130969832,0,0,0,0,0,0,1,0,0,pin30
chr5+131098791,0,0,0,0,0,0,1,0,0,pin30
chr5+131253289,0,1,0,0,0,0,0,0,0,pin30
chr5+131269768,0,0,0,0,0,0,1,0,0,pin30
chr5+132069219,0,0,3,0,0,0,0,0,0,pin30
chr5+132491765,0,0,0,0,0,0,1,0,0,pin30
chr5+132548525,0,0,0,0,0,0,1,0,0,pin30
chr5+132639367,0,0,0,0,0,0,1,0,0,pin30
chr5+133961649,0,0,0,0,0,0,1,0,0,pin30
chr5+134083992,0,0,0,0,0,0,1,0,0,pin30
chr5+134609808,0,0,0,0,1,0,0,0,0,pin30
chr5+138456462,0,0,0,0,0,0,1,0,0,pin30
chr5+139448261,0,0,0,0,0,0,1,0,0,pin30
chr5+139683240,0,0,0,0,0,0,0,1,0,pin30
chr5+141605983,0,0,1,0,0,0,0,0,0,pin30
chr5+142087596,0,0,0,0,0,1,0,0,0,pin30
chr5+142325932,0,0,0,0,0,0,1,0,0,pin30
chr5+143037714,0,0,0,0,0,0,1,0,0,pin30
chr5+148389132,0,1,0,0,0,0,0,0,0,pin30
chr5+150966043,0,0,0,0,0,0,1,0,0,pin30
chr5+156754788,0,0,1,0,0,0,0,0,0,pin30
chr5+156915146,0,0,0,0,0,0,1,0,0,pin30
chr5+156933586,0,0,0,0,0,0,1,0,0,pin30
chr5+157073291,0,0,0,0,0,0,1,0,0,pin30
chr5+157114821,0,0,0,0,0,0,1,0,0,pin30
chr5+159240686,0,0,0,0,0,0,1,0,0,pin30
chr5+159241140,0,0,0,0,0,0,1,0,0,pin30
chr5+163503922,0,0,0,0,0,0,1,0,0,pin30
chr5+16466733,0,0,0,0,0,0,1,0,0,pin30
chr5+166128066,0,0,0,0,0,0,1,0,0,pin30
chr5+168823289,0,0,0,0,0,0,1,0,0,pin30
chr5+172174732,0,0,1,0,0,0,0,0,0,pin30
chr5+175655191,0,0,0,0,0,0,1,0,0,pin30
chr5+1794351,0,0,0,0,0,0,1,0,0,pin30
chr5+179804941,0,0,0,1,0,0,0,0,0,pin30
chr5+180807225,0,0,0,0,0,0,1,0,0,pin30
chr5+18746142,0,0,0,0,0,0,1,0,0,pin30
chr5+215259,0,0,0,0,0,0,1,0,0,pin30
chr5+23770854,0,0,0,0,0,0,0,1,0,pin30
chr5+32212592,0,0,0,0,0,0,0,0,1,pin30
chr5+32441682,0,0,0,0,0,0,1,0,0,pin30
chr5+333914,0,1,0,0,0,0,0,0,0,pin30
chr5+34005780,0,0,0,0,0,0,1,0,0,pin30
chr5+34583964,0,0,0,0,0,0,1,0,0,pin30
chr5+35856298,0,0,0,0,0,0,1,0,0,pin30
chr5+374485,0,0,0,0,0,0,1,0,0,pin30
chr5+375082,0,0,0,0,0,1,0,0,0,pin30
chr5+40777158,0,0,0,0,0,0,1,0,0,pin30
chr5+41853954,0,0,0,0,0,0,1,0,0,pin30
chr5+43602079,0,0,0,0,0,0,1,0,0,pin30
chr5+50700266,0,0,0,1,0,0,0,0,0,pin30
chr5+54391672,0,0,0,0,0,0,1,0,0,pin30
chr5+55581895,0,0,0,0,0,0,1,0,0,pin30
